CustomerID,TransactionAfterStartDate(Days),RecentTransaction,TotalTransactions,CustomerLife(Days),DaysSinceLastTransaction,AvgDaysBetweenTransactions,AvgTransactionsPerMonth,AvgTransactionValue,MaxTransactionValue,MinTransactionValue,Revenue,ActiveMonths,InactiveMonths,NoOfWeekendTransactions,NoOfWeekdayTransactions,MaxGapBetweentransactions,Churner
15299,1,2011-10-03 14:19:00,6,304,66,60.8,2.0,651.1683333333334,1003.2,303.96,3907.01,3,10,0.0,6.0,196,False
15301,5,2011-10-20 09:57:00,12,317,50,28.818181818181817,1.3333333333333333,20.867561983471074,622.5,5.04,5049.95,9,4,2.0,10.0,100,False
15304,5,2011-10-10 10:23:00,8,307,60,43.857142857142854,1.1428571428571428,30.19130434782609,76.5,13.0,694.4000000000001,7,6,0.0,8.0,86,False
15311,0,2011-12-09 12:00:00,91,373,0,4.144444444444445,7.0,25.626690617075234,408.0,0.21,60632.75,13,0,3.0,88.0,21,False
15312,19,2011-09-25 13:10:00,4,279,74,93.0,1.0,19.677659574468084,81.6,5.04,924.85,4,9,3.0,1.0,139,False
15351,4,2011-11-27 12:52:00,7,357,11,59.5,1.75,8.83406392694064,50.400000000000006,0.42,1934.66,4,9,4.0,3.0,290,False
15356,5,2011-11-08 13:11:00,10,336,30,37.333333333333336,1.1111111111111112,5.446953907815631,35.400000000000006,0.29,2718.03,9,4,0.0,10.0,64,False
15358,8,2011-12-05 09:04:00,22,360,4,17.142857142857142,1.6923076923076923,15.149183303085302,79.0,4.68,8347.2,13,0,0.0,22.0,42,False
15366,15,2011-09-25 15:01:00,2,282,74,282.0,1.0,13.69340909090909,30.0,5.04,602.51,2,11,1.0,1.0,282,False
15373,2,2011-12-01 15:05:00,12,363,7,33.0,1.3333333333333333,18.302348484848483,102.0,0.42,2415.91,9,4,1.0,11.0,92,False
15380,8,2011-12-01 12:13:00,5,356,8,89.0,1.0,46.951666666666675,230.10000000000002,15.0,1690.2600000000002,5,8,0.0,5.0,224,False
15392,13,2011-12-05 11:01:00,4,355,4,118.33333333333333,1.0,18.280119047619046,83.4,2.88,1535.53,4,9,0.0,4.0,271,False
15394,15,2011-11-30 11:49:00,4,348,9,116.0,1.0,25.68870588235294,76.5,13.0,2183.54,4,9,0.0,4.0,154,False
15426,4,2011-11-20 15:36:00,5,350,18,87.5,1.6666666666666667,5.105709090909091,81.36,0.14,1404.07,3,10,5.0,0.0,223,False
15465,4,2011-11-20 10:11:00,18,349,19,20.529411764705884,1.8,75.82082474226804,525.5999999999999,7.5,7354.62,10,3,15.0,3.0,56,False
15482,15,2011-11-24 10:46:00,11,343,15,34.3,2.2,112.91416666666667,716.4,12.0,10839.76,5,8,1.0,10.0,119,False
15485,0,2011-11-09 14:31:00,3,343,29,171.5,1.0,30.17058823529412,204.0,1.25,2564.5,3,10,0.0,3.0,305,False
15498,7,2011-12-07 12:48:00,27,364,2,14.0,2.4545454545454546,26.00859375,141.6,0.29,13316.4,11,2,0.0,27.0,47,False
15502,4,2011-11-24 12:48:00,10,353,15,39.22222222222222,2.0,33.129090909090905,705.5,5.25,6923.98,5,8,6.0,4.0,151,False
15513,0,2011-11-06 14:36:00,19,340,32,18.88888888888889,1.9,47.91629870129871,267.6,5.04,14758.220000000001,10,3,2.0,17.0,54,False
15514,9,2011-11-27 14:40:00,11,352,11,35.2,2.75,24.239277108433736,734.4000000000001,0.42,4023.7200000000003,4,9,3.0,8.0,192,False
15525,0,2011-12-07 14:43:00,3,371,1,185.5,1.0,4.7217419354838706,29.849999999999998,0.29,731.87,3,10,0.0,3.0,355,False
15527,19,2011-11-21 12:17:00,8,335,18,47.857142857142854,1.1428571428571428,14.990925925925927,91.80000000000001,0.42,2428.53,7,6,1.0,7.0,95,False
15529,7,2011-11-17 11:29:00,11,343,22,34.3,1.2222222222222223,5.990998487140696,59.400000000000006,0.39,3960.05,9,4,0.0,11.0,67,False
15532,15,2011-11-14 14:51:00,4,332,24,110.66666666666667,1.0,6.21932,35.400000000000006,0.75,1554.83,4,9,2.0,2.0,191,False
15544,1,2011-11-30 16:43:00,9,363,8,45.375,1.2857142857142858,13.693861003861004,33.2,5.04,3546.71,7,6,1.0,8.0,91,False
15545,2,2011-10-16 13:24:00,2,316,53,316.0,1.0,3.612125,23.25,0.55,288.96999999999997,2,11,1.0,1.0,316,False
15547,11,2011-12-02 12:52:00,14,354,6,27.23076923076923,1.4,7.065611510791367,201.6,0.39,4910.6,10,3,12.0,2.0,84,False
15555,4,2011-11-27 16:19:00,16,357,11,23.8,1.7777777777777777,5.414542372881356,76.5,0.3,4791.87,9,4,7.0,9.0,125,False
15563,15,2011-11-17 12:59:00,3,336,21,168.0,1.0,12.265225225225226,59.400000000000006,1.3,1361.44,3,10,0.0,3.0,178,False
15570,4,2011-12-02 14:47:00,12,362,6,32.90909090909091,1.5,13.005705329153605,45.0,0.42,4148.82,8,5,2.0,10.0,105,False
15581,7,2011-07-06 14:04:00,10,209,155,23.22222222222222,2.0,5.016993006993007,50.400000000000006,0.39,717.4300000000001,5,8,2.0,8.0,78,True
15587,22,2011-10-20 13:37:00,4,301,49,100.33333333333333,1.0,101.52000000000001,244.08,30.599999999999998,913.6800000000001,4,9,1.0,3.0,209,False
15601,1,2011-11-28 15:15:00,14,361,10,27.76923076923077,1.4,16.52819512195122,71.4,4.5600000000000005,6776.56,10,3,1.0,13.0,48,False
15602,5,2011-12-01 14:14:00,9,359,7,44.875,1.5,27.75468085106383,93.6,2.9,1304.47,6,7,0.0,9.0,129,False
15605,0,2011-11-03 14:17:00,5,337,35,84.25,1.0,17.88402985074627,50.400000000000006,10.08,1198.23,5,8,1.0,4.0,162,False
15611,39,2011-11-30 12:36:00,11,325,9,32.5,1.5714285714285714,38.30365853658537,214.8,9.9,1570.45,7,6,2.0,9.0,65,False
15615,14,2011-11-29 14:42:00,23,348,9,15.818181818181818,2.3,24.585673758865248,122.04,6.64,10399.74,10,3,0.0,23.0,42,False
15620,15,2011-10-14 12:41:00,3,301,56,150.5,1.0,15.5318,31.6,2.52,1553.18,3,10,0.0,3.0,164,False
15628,7,2011-12-05 10:24:00,9,362,4,45.25,1.125,18.51767741935484,66.0,6.959999999999999,2870.2400000000002,8,5,0.0,9.0,111,False
15640,1,2011-12-05 14:35:00,15,367,3,26.214285714285715,1.5,26.084264705882354,238.79999999999998,0.55,12416.11,10,3,3.0,12.0,59,False
15660,8,2011-11-14 16:58:00,9,340,24,42.5,1.5,17.787333333333333,47.2,4.5600000000000005,1600.86,6,7,0.0,9.0,82,False
15680,7,2011-11-30 13:46:00,3,356,8,178.0,1.0,17.09846153846154,62.400000000000006,4.68,1333.68,3,10,1.0,2.0,325,False
15694,0,2011-12-09 09:44:00,13,372,0,31.0,1.4444444444444444,83.95324675324675,406.8,12.5,6464.4,9,4,1.0,12.0,109,False
15708,4,2011-10-30 10:54:00,7,328,40,54.666666666666664,1.1666666666666667,11.8507326007326,65.4,0.39,3235.25,6,7,7.0,0.0,97,False
15719,36,2011-11-07 12:29:00,13,304,32,25.333333333333332,1.1818181818181819,5.4069032258064516,39.0,0.55,5028.42,11,2,0.0,13.0,35,False
15727,14,2011-11-23 12:36:00,7,342,16,57.0,1.0,17.139734219269105,250.0,0.55,5159.06,7,6,0.0,7.0,90,False
15738,1,2011-11-21 08:26:00,16,353,18,23.533333333333335,1.3333333333333333,27.817456647398846,98.10000000000001,6.8,4812.42,12,1,2.0,14.0,46,False
15750,7,2011-12-07 12:34:00,8,364,2,52.0,1.3333333333333333,8.464089347079039,40.8,0.78,2463.05,6,7,0.0,8.0,112,False
15752,1,2011-10-31 11:37:00,7,333,39,55.5,1.0,6.485432098765432,50.400000000000006,0.38,2626.6,7,6,0.0,7.0,99,False
15769,2,2011-12-02 13:52:00,26,363,6,14.52,2.0,432.7132307692308,1980.0,40.68,56252.72,13,0,1.0,25.0,47,False
15804,175,2011-12-09 12:31:00,13,198,0,16.5,1.625,16.023916349809888,250.0,3.3600000000000003,4214.29,8,5,1.0,12.0,39,False
15805,9,2011-11-16 16:32:00,17,341,22,21.3125,2.125,18.355117056856187,102.0,4.5600000000000005,5488.18,8,5,0.0,17.0,76,False
15811,8,2011-11-17 15:31:00,6,343,21,68.6,1.2,16.681353383458646,47.7,5.04,2218.62,5,8,0.0,6.0,99,False
15822,14,2011-12-06 14:50:00,2,356,2,356.0,1.0,26.832424242424242,70.8,2.8499999999999996,885.47,2,11,0.0,2.0,356,False
15827,1,2011-09-27 15:35:00,14,299,72,23.0,1.4,15.966000000000001,31.6,6.64,1836.0900000000001,10,3,2.0,12.0,56,False
15838,6,2011-11-28 14:00:00,19,356,10,19.77777777777778,1.9,201.45556886227547,1790.0,17.28,33643.08,10,3,0.0,19.0,56,False
15854,12,2011-12-05 13:39:00,12,357,3,32.45454545454545,1.3333333333333333,21.51536231884058,214.20000000000002,0.21,2969.12,9,4,1.0,11.0,82,False
15856,8,2011-12-05 17:09:00,27,361,3,13.884615384615385,2.4545454545454546,25.745422647527914,408.0,0.29,16142.380000000001,11,2,1.0,26.0,50,False
15858,6,2011-11-24 12:48:00,5,351,15,87.75,1.0,7.59345744680851,102.0,0.1,1427.57,5,8,0.0,5.0,211,False
15860,5,2011-10-30 11:25:00,8,327,40,46.714285714285715,1.3333333333333333,6.943597122302158,33.9,0.84,965.16,6,7,3.0,5.0,115,False
15862,0,2011-12-01 13:28:00,4,365,7,121.66666666666667,1.0,5.665850340136054,40.56,0.42,832.88,4,9,0.0,4.0,169,False
15867,4,2011-12-04 13:32:00,15,363,4,25.928571428571427,1.25,8.322975929978117,52.199999999999996,0.42,3803.6,12,1,2.0,13.0,48,False
15898,5,2011-12-08 15:23:00,5,367,0,91.75,1.25,16.474166666666665,275.0,0.65,1383.83,4,9,1.0,4.0,225,False
15916,7,2011-11-23 13:46:00,8,350,15,50.0,1.3333333333333333,9.95271523178808,44.75,0.78,1502.8600000000001,6,7,0.0,8.0,114,False
15919,5,2011-11-20 11:28:00,2,349,19,349.0,1.0,4.308934426229508,25.5,0.39,525.69,2,11,1.0,1.0,349,False
15939,42,2011-09-11 11:30:00,14,241,89,18.53846153846154,1.5555555555555556,81.33346666666667,306.0,10.08,6100.01,9,4,3.0,11.0,46,False
15950,14,2011-11-08 11:09:00,4,327,31,109.0,1.0,17.986701030927836,67.85000000000001,0.85,1744.71,4,9,0.0,4.0,253,False
15953,4,2011-11-24 15:32:00,8,354,14,50.57142857142857,1.3333333333333333,17.085360824742267,81.6,0.42,1657.28,6,7,2.0,6.0,146,False
15955,1,2011-11-15 14:15:00,14,348,23,26.76923076923077,2.0,24.13256830601093,179.0,6.64,4416.26,7,6,1.0,13.0,129,False
15965,6,2011-11-22 16:44:00,4,350,16,116.66666666666667,2.0,7.287117117117117,59.0,0.55,808.87,2,11,0.0,4.0,338,False
15971,62,2011-11-22 12:50:00,12,293,17,26.636363636363637,1.5,123.37941176470588,708.0,10.5,4194.9,8,5,0.0,12.0,85,False
15983,0,2011-11-17 17:34:00,4,351,21,117.0,2.0,13.081428571428571,91.8,0.84,1465.12,2,11,0.0,4.0,338,False
15984,5,2011-12-07 12:16:00,10,365,2,40.55555555555556,1.25,10.777635658914729,183.06,0.42,2780.63,8,5,1.0,9.0,123,False
15987,5,2011-11-27 15:38:00,7,356,11,59.333333333333336,1.4,11.193515625,353.34000000000003,0.21,1432.77,5,8,1.0,6.0,149,False
15996,7,2011-09-12 15:14:00,6,277,87,55.4,1.0,8.130551181102362,35.95,1.25,1032.58,6,7,1.0,5.0,98,False
15998,11,2011-11-03 12:45:00,5,325,36,81.25,1.0,6.111547619047618,47.7,0.55,3080.22,5,8,1.0,4.0,99,False
16003,14,2011-11-10 09:57:00,5,329,29,82.25,1.25,26.556990291262135,250.0,2.55,2735.37,4,9,0.0,5.0,193,False
16011,7,2011-12-01 16:31:00,16,357,7,23.8,1.4545454545454546,15.966476190476191,70.80000000000001,0.42,3352.96,11,2,1.0,15.0,51,False
16013,2,2011-12-06 10:36:00,47,367,3,7.978260869565218,3.6153846153846154,267.126618705036,1815.0,11.899999999999999,37130.6,13,0,0.0,47.0,35,False
16016,7,2011-12-06 14:35:00,8,363,2,51.857142857142854,1.3333333333333333,6.542455357142857,33.9,0.29,1465.51,6,7,0.0,8.0,140,False
16019,9,2011-10-24 11:51:00,9,317,46,39.625,1.2857142857142858,23.664,175.2,0.95,3786.2400000000002,7,6,0.0,9.0,95,False
16029,0,2011-11-01 10:27:00,62,335,38,5.491803278688525,5.166666666666667,302.950375,2256.0,30.599999999999998,72708.09,12,1,0.0,62.0,23,False
16033,4,2011-12-04 12:44:00,20,364,5,19.157894736842106,1.5384615384615385,7.782641843971631,85.0,0.42,8778.82,13,0,5.0,15.0,42,False
16059,6,2011-10-05 09:56:00,6,301,65,60.2,1.0,8.163820224719101,30.0,0.85,1453.16,6,7,1.0,5.0,92,False
16062,9,2011-11-30 12:15:00,4,355,9,118.33333333333333,1.0,18.0253125,102.0,5.04,1153.62,4,9,0.0,4.0,123,False
16076,165,2011-12-06 14:59:00,10,205,2,22.77777777777778,1.4285714285714286,17.323488372093024,59.400000000000006,1.1,2234.73,7,6,1.0,9.0,73,False
16081,7,2011-10-14 13:06:00,5,310,55,77.5,1.0,12.553452914798207,81.6,0.39,2799.42,5,8,0.0,5.0,107,False
16086,6,2011-10-11 13:09:00,5,307,58,76.75,1.0,28.753589743589746,99.60000000000001,2.9,1121.39,5,8,0.0,5.0,101,False
16098,0,2011-09-13 09:59:00,7,286,87,47.666666666666664,1.0,29.934776119402986,178.20000000000002,3.75,2005.63,7,6,0.0,7.0,74,False
16122,7,2011-09-27 15:34:00,4,293,72,97.66666666666667,1.0,18.01105263157895,124.80000000000001,3.3600000000000003,684.4200000000001,4,9,0.0,4.0,219,False
16133,55,2011-12-06 11:24:00,33,314,3,9.8125,3.0,43.16284023668639,348.0,2.88,14589.04,11,2,1.0,32.0,42,False
16134,14,2011-11-18 10:05:00,2,337,21,337.0,1.0,17.659714285714287,35.400000000000006,8.2,618.09,2,11,0.0,2.0,337,False
16140,2,2011-10-05 12:15:00,2,305,65,305.0,1.0,20.71942857142857,103.67999999999999,5.04,725.18,2,11,0.0,2.0,305,False
16143,4,2011-12-06 14:13:00,6,365,2,73.0,1.2,20.725982905982907,250.0,6.8,2424.94,5,8,1.0,5.0,104,False
16145,14,2011-12-01 10:33:00,11,351,8,35.1,1.1,16.96200892857143,70.2,2.88,3799.4900000000002,10,3,1.0,10.0,63,False
16150,1,2011-10-28 12:39:00,5,329,42,82.25,1.0,17.547179487179488,39.8,8.5,2053.02,5,8,0.0,5.0,141,False
16153,19,2011-10-21 10:50:00,5,305,49,76.25,1.0,20.496966292134832,76.32000000000001,6.64,1824.23,5,8,0.0,5.0,137,False
16161,5,2011-12-08 12:10:00,19,367,1,20.38888888888889,1.7272727272727273,11.748768577494692,49.5,0.84,5533.67,11,2,0.0,19.0,52,False
16168,4,2011-11-29 12:45:00,27,359,10,13.807692307692308,2.4545454545454546,38.648979591836735,257.76,10.08,3787.6,11,2,7.0,20.0,50,False
16186,1,2011-11-17 12:43:00,12,349,22,31.727272727272727,1.5,18.38045871559633,70.80000000000001,5.04,4006.94,8,5,1.0,11.0,130,False
16187,89,2011-11-08 09:50:00,15,252,31,18.0,1.875,23.428610169491527,83.2,5.04,6911.4400000000005,8,5,1.0,14.0,44,False
16191,13,2011-12-07 11:26:00,13,357,2,29.75,1.8571428571428572,38.66059701492538,326.4,5.04,5180.52,7,6,0.0,13.0,210,False
16203,1,2011-10-12 12:31:00,4,313,58,104.33333333333333,1.0,16.939999999999998,25.5,10.2,592.9,4,9,0.0,4.0,144,False
16210,0,2011-12-08 12:36:00,17,372,1,23.25,2.125,172.75655737704918,3254.4,6.72,21076.3,8,5,0.0,17.0,96,False
16218,0,2011-11-10 09:59:00,7,343,29,57.166666666666664,1.1666666666666667,36.72238095238095,116.0,10.2,3084.68,6,7,1.0,6.0,118,False
16221,6,2011-11-03 11:43:00,3,330,36,165.0,1.0,9.061684210526316,51.0,0.84,860.86,3,10,0.0,3.0,239,False
16233,7,2011-09-29 17:27:00,3,295,70,147.5,1.0,24.394545454545458,87.6,10.2,536.6800000000001,3,10,0.0,3.0,258,False
16241,4,2011-11-30 11:08:00,13,360,9,30.0,1.3,3.9546717557251907,34.0,0.29,2590.31,10,3,4.0,9.0,91,False
16255,8,2011-11-23 12:40:00,8,348,16,49.714285714285715,1.1428571428571428,9.70337037037037,40.32,0.19,2619.91,7,6,2.0,6.0,100,False
16265,9,2011-11-30 16:41:00,9,355,8,44.375,1.2857142857142858,21.112403100775193,104.0,2.2800000000000002,5447.0,7,6,1.0,8.0,102,False
16271,15,2011-11-24 12:12:00,4,342,15,114.0,1.0,10.772403100775195,62.400000000000006,0.42,1389.64,4,9,0.0,4.0,215,False
16293,6,2011-11-18 09:58:00,10,345,21,38.333333333333336,1.6666666666666667,19.059237288135595,50.400000000000006,5.04,2248.9900000000002,6,7,0.0,10.0,115,False
16316,15,2011-10-06 13:48:00,8,293,63,41.857142857142854,1.3333333333333333,19.46298013245033,250.0,2.2800000000000002,2938.91,6,7,0.0,8.0,92,False
16326,39,2011-12-04 10:11:00,14,328,5,25.23076923076923,1.5555555555555556,10.130733333333334,70.8,0.42,3039.2200000000003,9,4,12.0,2.0,99,False
16327,4,2011-11-25 13:23:00,6,355,13,71.0,1.0,11.992626582278481,67.6,0.85,3789.67,6,7,1.0,5.0,118,False
16333,64,2011-12-02 12:19:00,22,302,7,14.380952380952381,2.4444444444444446,591.7066666666667,2601.0,152.64000000000001,26626.8,9,4,0.0,22.0,68,False
16353,4,2011-12-06 12:23:00,23,366,3,16.636363636363637,2.090909090909091,71.0181914893617,475.20000000000005,6.6000000000000005,6675.71,11,2,3.0,20.0,75,False
16365,6,2011-11-22 11:24:00,9,349,17,43.625,1.8,30.2043137254902,393.7,0.85,1540.42,5,8,0.0,9.0,106,False
16367,11,2011-11-02 13:13:00,2,325,36,325.0,1.0,6.304488188976378,20.8,0.29,800.67,2,11,1.0,1.0,325,False
16385,7,2011-10-10 13:12:00,3,306,59,153.0,1.0,9.734385964912281,42.5,0.38,554.86,3,10,0.0,3.0,208,False
16393,4,2011-12-07 12:51:00,13,366,1,30.5,1.3,9.299571865443426,74.7,0.55,3040.96,10,3,3.0,10.0,68,False
16401,46,2011-12-08 18:15:00,12,326,0,29.636363636363637,1.2,22.033978494623653,148.5,0.65,4098.32,10,3,3.0,9.0,48,False
16407,61,2011-11-27 11:05:00,10,299,12,33.22222222222222,1.25,12.379047619047618,75.0,0.55,2079.68,8,5,6.0,4.0,61,False
16411,4,2011-11-20 13:23:00,2,349,18,349.0,1.0,4.8113636363636365,20.85,0.83,211.7,2,11,2.0,0.0,349,False
16422,4,2011-11-22 14:00:00,51,351,16,7.02,4.25,93.99566395663958,408.0,7.800000000000001,34684.4,12,1,4.0,47.0,17,False
16426,97,2011-12-07 14:01:00,10,273,1,30.333333333333332,2.0,5.279773371104816,81.36,0.39,1863.76,5,8,0.0,10.0,183,False
16442,13,2011-12-08 11:43:00,3,359,1,179.5,1.0,3.563157894736842,30.0,0.12,609.3,3,10,0.0,3.0,225,False
16455,2,2011-10-07 12:17:00,7,307,63,51.166666666666664,1.4,18.59777777777778,34.68,1.9,1841.18,5,8,0.0,7.0,109,False
16456,0,2011-09-01 13:50:00,5,273,98,68.25,1.0,19.61981818181818,104.0,0.19,2158.18,5,8,2.0,3.0,124,True
16458,13,2011-12-07 09:34:00,18,357,2,21.0,1.5,17.241287128712873,41.6,0.78,3482.7400000000002,12,1,2.0,16.0,55,False
16470,15,2011-10-19 12:11:00,4,307,51,102.33333333333333,1.0,4.590060975609756,29.700000000000003,0.29,752.77,4,9,0.0,4.0,165,False
16477,2,2011-10-07 09:44:00,7,307,63,51.166666666666664,1.1666666666666667,17.085342465753424,35.400000000000006,6.959999999999999,2494.46,6,7,1.0,6.0,82,False
16519,8,2011-11-14 15:41:00,2,340,24,340.0,1.0,17.74833333333333,51.0,2.08,212.98,2,11,0.0,2.0,340,False
16523,58,2011-12-08 09:06:00,21,313,1,15.65,1.9090909090909092,32.477482758620695,198.0,4.5600000000000005,9418.470000000001,11,2,3.0,18.0,47,False
16525,7,2011-12-07 15:07:00,26,364,1,14.56,2.1666666666666665,71.18825136612023,330.0,10.08,13027.45,12,1,4.0,22.0,42,False
16531,13,2011-11-17 16:29:00,7,338,21,56.333333333333336,1.1666666666666667,16.163506493506492,33.9,4.8,1244.59,6,7,0.0,7.0,167,False
16539,0,2011-12-07 08:41:00,4,370,2,123.33333333333333,1.3333333333333333,30.862444444444442,70.8,9.899999999999999,1388.81,3,10,0.0,4.0,216,False
16549,39,2011-11-29 15:06:00,10,324,9,36.0,2.0,4.362054054054054,61.199999999999996,0.39,4034.9,5,8,3.0,7.0,210,False
16553,13,2011-06-29 15:42:00,12,197,162,17.90909090909091,2.0,68.09309523809523,244.79999999999998,11.7,5719.82,6,7,0.0,12.0,55,True
16556,13,2011-10-04 11:36:00,7,293,66,48.833333333333336,1.0,16.008647342995168,81.6,5.04,3313.79,7,6,1.0,6.0,65,False
16558,7,2011-12-09 10:20:00,20,365,0,19.210526315789473,1.5384615384615385,18.127152173913043,252.0,1.58,8338.49,13,0,1.0,19.0,40,False
16560,15,2011-11-13 10:35:00,2,331,26,331.0,1.0,15.179122807017544,39.6,5.04,865.21,2,11,1.0,1.0,331,False
16570,62,2011-11-24 17:02:00,10,296,14,32.888888888888886,1.4285714285714286,29.66984126984127,121.67999999999999,4.68,3738.4,7,6,0.0,10.0,70,False
16592,86,2011-12-05 13:49:00,16,283,3,18.866666666666667,2.0,19.044814814814817,91.80000000000001,9.36,4113.68,8,5,5.0,11.0,86,False
16596,7,2011-11-24 10:02:00,2,350,15,350.0,1.0,20.845833333333335,39.8,14.850000000000001,250.15,2,11,0.0,2.0,350,False
16607,15,2011-11-22 10:24:00,14,341,17,26.23076923076923,1.4,19.46343023255814,295.0,4.0,3347.71,10,3,0.0,14.0,66,False
16626,107,2011-12-09 11:56:00,17,265,0,16.5625,2.125,24.65418994413408,158.4,1.65,4413.1,8,5,2.0,15.0,81,False
16638,5,2011-11-17 11:09:00,10,346,22,38.44444444444444,1.4285714285714286,17.88,119.9,3.5100000000000002,1680.72,7,6,1.0,9.0,144,False
16656,9,2011-11-17 14:43:00,15,342,21,24.428571428571427,1.3636363636363635,118.16164383561643,504.0,10.08,8625.8,11,2,0.0,15.0,48,False
16670,15,2011-11-23 09:34:00,11,341,16,34.1,1.375,16.25357142857143,43.8,3.3600000000000003,4095.9,8,5,0.0,11.0,74,False
16672,107,2011-12-07 16:29:00,20,264,1,13.894736842105264,2.2222222222222223,71.35912280701754,226.8,9.899999999999999,8134.9400000000005,9,4,0.0,20.0,36,False
16678,91,2011-12-07 12:17:00,12,280,2,25.454545454545453,1.5,19.07969325153374,89.10000000000001,0.39,3109.99,8,5,2.0,10.0,62,False
16684,15,2011-12-05 14:06:00,28,353,3,13.074074074074074,3.111111111111111,240.6265703971119,1494.0000000000002,25.44,66653.56,9,4,5.0,23.0,67,False
16686,18,2011-10-23 13:49:00,7,307,46,51.166666666666664,1.0,5.440955882352942,39.95,0.21,2959.88,7,6,4.0,3.0,90,False
16700,7,2011-12-01 11:00:00,13,357,8,29.75,1.0833333333333333,16.482305194805196,44.550000000000004,5.04,5076.55,12,1,1.0,12.0,51,False
16701,12,2011-12-01 11:10:00,13,352,8,29.333333333333332,1.3,37.488194444444446,163.2,0.48,5398.3,10,3,2.0,11.0,75,False
16705,15,2011-12-09 12:08:00,20,358,0,18.842105263157894,2.2222222222222223,51.98144444444444,244.79999999999998,9.3,14034.99,9,4,1.0,19.0,70,False
16710,5,2011-11-20 14:50:00,10,349,18,38.77777777777778,1.6666666666666667,6.263934010152283,51.0,0.42,2467.99,6,7,4.0,6.0,83,False
16711,16,2011-12-06 16:32:00,5,354,2,88.5,1.0,75.04681818181818,297.0,15.12,1651.03,5,8,1.0,4.0,161,False
16712,97,2011-11-30 13:48:00,11,266,8,26.6,1.8333333333333333,8.246361556064073,249.60000000000002,0.29,3603.66,6,7,0.0,11.0,76,False
16713,7,2011-11-21 12:36:00,15,347,18,24.785714285714285,1.5,11.164426494345719,105.60000000000001,0.55,6910.78,10,3,0.0,15.0,63,False
16717,7,2011-11-16 12:16:00,6,342,23,68.4,1.5,19.40949494949495,83.4,5.04,3843.08,4,9,0.0,6.0,193,False
16719,5,2011-11-25 09:27:00,7,353,14,58.833333333333336,1.0,9.031734693877551,35.8,0.42,1770.22,7,6,0.0,7.0,86,False
16722,5,2011-11-22 13:28:00,13,351,16,29.25,1.3,21.025822222222224,162.72,4.5600000000000005,4730.81,10,3,0.0,13.0,78,False
16726,12,2011-11-13 14:53:00,5,335,25,83.75,1.25,7.633370786516854,41.25,0.29,1358.74,4,9,1.0,4.0,170,False
16729,132,2011-11-01 14:29:00,21,203,37,10.15,2.625,10.995435114503817,67.6,0.38,7202.01,8,5,0.0,21.0,19,False
16743,15,2011-11-10 13:13:00,7,329,28,54.833333333333336,1.1666666666666667,11.648052631578947,49.92,0.55,2213.13,6,7,0.0,7.0,84,False
16745,62,2011-09-14 11:58:00,17,225,86,14.0625,2.125,20.227323943661972,136.0,0.65,7180.7,8,5,2.0,15.0,28,False
16746,15,2011-12-05 12:33:00,18,354,4,20.823529411764707,1.6363636363636365,15.045292792792791,126.0,1.25,6680.11,11,2,4.0,14.0,39,False
16764,230,2011-12-06 11:41:00,13,139,3,11.583333333333334,2.1666666666666665,3.987071428571429,33.15,0.29,2790.9500000000003,6,7,1.0,12.0,27,False
16767,57,2011-11-09 09:42:00,11,285,30,28.5,1.375,25.22877828054299,204.0,1.65,5575.56,8,5,0.0,11.0,63,False
16770,1,2011-10-13 12:21:00,5,314,57,78.5,1.25,5.407857142857143,39.95,0.39,757.1,4,9,2.0,3.0,178,False
16775,6,2011-11-29 15:22:00,11,357,9,35.7,1.1,10.773949044585986,65.69999999999999,0.38,1691.51,10,3,0.0,11.0,85,False
16779,7,2011-12-07 14:54:00,22,364,1,17.333333333333332,1.8333333333333333,32.05957703927493,234.0,0.42,10611.720000000001,12,1,3.0,19.0,42,False
16782,8,2011-11-29 13:20:00,13,355,9,29.583333333333332,1.625,12.393169398907105,102.0,0.85,2267.9500000000003,8,5,1.0,12.0,60,False
16794,193,2011-12-08 17:54:00,10,179,0,19.88888888888889,1.4285714285714286,4.312202166064982,21.0,0.29,1194.48,7,6,5.0,5.0,41,False
16813,169,2011-12-01 14:03:00,10,196,7,21.77777777777778,1.4285714285714286,3.878356807511737,60.48,0.29,1652.18,7,6,4.0,6.0,41,False
16814,4,2011-11-25 13:27:00,21,355,13,17.75,1.75,20.147169811320754,135.0,0.55,6406.8,12,1,1.0,20.0,38,False
16817,5,2011-12-07 11:03:00,9,365,2,45.625,1.2857142857142858,18.65988372093023,79.9,4.2,1604.75,7,6,0.0,9.0,153,False
16818,168,2011-11-29 10:41:00,11,194,10,19.4,1.8333333333333333,17.775238095238095,59.9,2.2800000000000002,3359.52,6,7,1.0,10.0,60,False
16837,128,2011-11-08 14:27:00,11,214,30,21.4,2.2,19.218060606060607,175.2,4.5600000000000005,3170.98,5,8,0.0,11.0,98,False
16839,4,2011-12-01 09:03:00,34,360,8,10.909090909090908,2.8333333333333335,62.38477443609022,297.0,5.04,16594.35,12,1,2.0,32.0,39,False
16843,46,2011-10-28 09:06:00,16,284,42,18.933333333333334,2.0,26.97505291005291,142.8,2.88,10196.57,8,5,1.0,15.0,48,False
16863,7,2011-11-08 15:26:00,2,335,30,335.0,1.0,19.338461538461537,50.0,7.4399999999999995,502.8,2,11,0.0,2.0,335,False
